,UNIQUE_ID,Overall_Rating,Technical_Skills,Teamwork,Customer_Service,Hire_Again,High_Performer,Protected_Group,Retained,SJ_Most_1,SJ_Least_1,SJ_Most_2,SJ_Least_2,SJ_Most_3,SJ_Least_3,SJ_Most_4,SJ_Least_4,SJ_Most_5,SJ_Least_5,SJ_Most_6,SJ_Least_6,SJ_Most_7,SJ_Least_7,SJ_Most_8,SJ_Least_8,SJ_Most_9,SJ_Least_9,Scenario1_1,Scenario1_2,Scenario1_3,Scenario1_4,Scenario1_5,Scenario1_6,Scenario1_7,Scenario1_8,Scenario2_1,Scenario2_2,Scenario2_3,Scenario2_4,Scenario2_5,Scenario2_6,Scenario2_7,Scenario2_8,Biodata_01,Biodata_02,Biodata_03,Biodata_04,Biodata_05,Biodata_06,Biodata_07,Biodata_08,Biodata_09,Biodata_10,Biodata_11,Biodata_12,Biodata_13,Biodata_14,Biodata_15,Biodata_16,Biodata_17,Biodata_18,Biodata_19,Biodata_20,PScale01_Q1,PScale01_Q2,PScale01_Q3,PScale01_Q4,PScale02_Q1,PScale02_Q2,PScale02_Q3,PScale02_Q4,PScale03_Q1,PScale03_Q2,PScale03_Q3,PScale03_Q4,PScale04_Q1,PScale04_Q2,PScale04_Q3,PScale04_Q4,PScale05_Q1,PScale05_Q2,PScale05_Q3,PScale05_Q4,PScale06_Q1,PScale06_Q2,PScale06_Q3,PScale06_Q4,PScale06_Q5,PScale06_Q6,PScale07_Q1,PScale07_Q2,PScale07_Q3,PScale07_Q4,PScale08_Q1,PScale08_Q2,PScale08_Q3,PScale08_Q4,PScale09_Q1,PScale09_Q2,PScale09_Q3,PScale09_Q4,PScale10_Q1,PScale10_Q2,PScale10_Q3,PScale10_Q4,PScale11_Q1,PScale11_Q2,PScale11_Q3,PScale11_Q4,PScale12_Q1,PScale12_Q2,PScale12_Q3,PScale12_Q4,PScale13_Q1,PScale13_Q2,PScale13_Q3,PScale13_Q4,PScale13_Q5
2891,245112536,3,2,3,3,4,0,1,1,2,1,1,4,1,4,1,3,2,1,3,1,1,4,2,3,3,4,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,4,3,5,7,1,3,3,1,7,1,1,3,1,4,4,1,4,7,4,1,3,2,3,3,3,2,3,3,2,3,3,3,3,1,2,2,1,2,1,1,3,2,3,3,4,1,1,4,1,1,3,1,2,2,1,3,1,1,2,2,3,3,2,3,1,2,1,2,3,3,2,2,2,3,3
2892,245023638,2,2,1.5,2,2.5,0,0,1,3,1,3,4,1,2,1,4,2,1,3,4,1,4,2,3,1,3,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,2,6,6,4,2,3,2,4,3,4,1,2,2,2,2,5,3,3,5,1,3,2,2,3,4,1,3,3,2,3,3,3,3,2,2,2,3,4,4,4,3,3,3,3,3,1,1,3,1,1,2,1,3,3,1,4,1,1,1,1,3,3,2,4,3,2,2,3,2,4,1,1,4,3,3
2893,244991905,4,4,4,4,4,1,0,1,3,2,3,2,1,2,1,2,2,4,3,4,1,4,2,4,1,3,1,1,1,0,1,2,0,4,4,0,1,3,3,2,0,3,1,3,5,1,2,1,1,7,5,6,2,1,3,1,1,5,2,5,5,1,4,1,1,4,1,1,4,1,1,4,1,4,4,1,1,1,1,1,4,1,4,4,4,4,4,1,1,4,1,2,1,4,1,4,1,4,1,1,1,1,4,4,1,4,4,1,1,1,4,4,1,1,4,3,1
2894,245097833,3,3,3,3,4,0,0,0,2,4,4,1,4,3,2,3,2,3,4,1,3,4,2,3,1,3,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,1,1,2,6,2,1,1,1,1,1,1,1,1,1,1,5,1,1,7,1,1,1,1,1,4,1,4,1,4,4,1,1,4,1,1,1,1,1,1,1,4,1,4,4,1,1,1,4,4,1,4,1,4,4,1,4,1,1,1,1,4,4,1,1,1,1,4,4,1,1,1,1,4,4,4
2895,245172608,3,3,3,3,4,0,0,1,3,4,3,2,2,1,1,3,2,4,2,4,1,2,2,3,1,4,1,2,1,4,1,2,0,4,4,0,1,3,3,2,0,3,3,3,6,7,1,3,3,1,1,2,1,3,4,3,3,2,3,1,5,1,1,3,2,2,3,1,2,2,2,2,1,1,2,1,2,3,3,1,2,1,3,3,3,4,3,1,3,2,2,1,1,3,3,2,2,3,2,2,2,2,3,3,1,1,1,1,3,2,2,3,1,2,2,3,3
2896,245144917,3,3,3,3.5,3.5,0,0,1,3,1,3,2,1,3,1,2,1,4,2,4,1,3,1,4,1,3,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,2,1,3,5,1,1,2,4,2,4,1,1,4,2,1,1,2,3,4,1,2,1,1,2,3,2,2,2,2,3,2,3,3,2,2,2,4,3,1,3,3,4,3,4,3,1,3,3,1,2,2,3,2,4,2,2,2,2,1,1,4,4,1,2,1,3,2,1,2,3,2,2,2,4,2
2897,245102958,4,4,4,4,5,1,1,1,3,4,3,4,1,4,4,3,2,4,2,4,1,4,2,4,2,3,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,2,3,4,4,3,2,1,6,2,4,2,1,4,1,2,5,2,3,1,1,3,2,1,1,4,1,2,1,1,4,1,1,1,1,4,4,4,3,4,4,3,2,4,4,4,1,1,4,1,1,1,4,1,4,1,4,1,1,1,1,4,4,1,3,3,1,1,1,4,2,3,1,4,3,3
2898,245129785,2,3,3,2,3,0,0,1,3,4,3,2,1,2,1,3,2,4,2,3,3,4,2,4,2,4,1,0,1,4,1,1,0,4,4,0,1,3,3,2,0,3,5,3,3,7,1,4,2,1,7,1,1,2,3,5,4,2,7,7,3,1,1,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,1,1,2,1,1,1,2,1,2,1,2,1,1,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2
2899,245150570,2,3,2,3,2,0,1,0,3,2,3,2,4,3,3,2,2,4,3,4,1,2,1,4,1,4,1,1,0,9,1,2,0,4,4,0,0,8,3,2,0,3,2,6,5,1,2,2,1,6,2,5,1,1,2,3,2,5,3,4,2,1,4,1,3,1,4,1,4,4,1,4,4,4,4,4,1,1,4,3,1,4,3,4,3,4,4,4,1,4,1,4,4,1,2,3,1,4,4,1,2,1,4,4,4,4,4,1,3,1,1,4,1,2,3,2,2
2900,245161002,4,4,5,5,5,1,0,1,3,4,4,2,1,3,1,4,4,3,3,4,1,4,2,3,2,4,1,1,1,4,1,2,1,4,4,0,1,3,3,2,0,3,2,1,5,7,1,2,2,1,7,1,1,2,3,2,2,1,3,7,3,1,2,2,2,2,3,2,2,3,2,3,3,3,3,2,2,1,3,3,3,3,3,2,2,3,3,3,3,3,2,2,3,1,2,3,1,2,1,1,2,2,3,3,3,2,2,2,3,3,3,3,2,1,3,2,2
2901,244997107,5,5,5,5,5,1,0,0,3,2,3,2,1,3,1,2,2,4,3,4,4,2,2,4,2,3,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,1,4,7,3,1,1,1,6,1,5,1,1,1,1,1,1,3,4,2,1,4,3,2,4,2,3,1,1,2,4,1,4,3,2,4,1,3,3,1,1,3,1,2,4,4,3,4,4,2,2,3,4,1,1,3,2,4,2,1,2,1,4,2,3,2,1,2,3,4,2,1,2,1,1,1
2902,245221943,4,4,3,3,5,1,0,0,4,1,3,2,1,4,1,2,1,4,3,4,4,3,1,3,1,4,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,2,1,3,4,1,1,1,6,3,4,1,2,2,1,2,5,2,3,2,1,2,4,4,1,4,1,4,4,4,1,4,4,4,1,1,1,1,4,4,1,3,2,3,4,4,1,1,4,1,1,4,1,4,1,1,3,1,1,3,1,2,4,1,1,1,4,4,4,1,2,1,1,4,3,4
2903,245082123,5,4,5,4,5,1,0,1,3,4,1,2,1,3,1,2,2,4,4,1,1,4,2,3,2,3,1,0,1,4,1,2,0,4,4,0,1,3,3,2,0,3,2,5,2,3,1,2,1,1,3,1,1,2,3,3,2,2,7,3,4,1,1,3,3,1,4,1,3,4,1,3,2,3,2,3,3,2,4,3,1,3,3,2,3,4,4,1,1,4,1,1,2,1,1,2,1,4,1,1,2,1,3,3,4,1,1,4,1,1,4,3,1,1,4,4,1
2904,244993435,3,3,3,2,4,0,1,0,3,4,2,4,3,1,1,2,2,1,3,1,1,4,2,3,4,3,1,1,1,4,1,2,0,4,4,0,0,8,3,2,0,3,1,1,3,7,1,1,1,1,7,1,1,1,4,1,1,1,7,7,5,1,1,1,2,1,4,1,3,2,1,4,4,4,4,1,1,2,1,2,1,1,4,4,1,4,4,1,1,4,1,1,4,1,3,1,1,4,1,1,2,1,4,3,3,3,2,1,1,1,4,4,2,1,4,3,4
2905,245165692,4,4,4,4,5,1,0,1,3,2,4,2,1,2,1,3,1,2,2,3,1,3,2,4,1,3,2,1,5,4,1,2,0,4,4,0,1,3,3,2,0,3,2,1,2,6,1,1,2,3,1,2,1,2,1,2,2,1,2,1,2,1,1,1,2,3,4,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,1,4,1,1,1,1,4,1,1,4,1,1,1,1,4,4,4,4,4,1,1,1,4,4,1,1,4,3,4
2906,245185770,4,4,5,3,5,1,1,1,2,1,4,1,1,3,4,2,1,3,2,4,1,4,2,4,1,3,1,1,1,3,1,1,2,4,4,0,1,3,3,1,2,3,1,5,5,4,1,1,1,5,4,6,1,1,4,1,1,3,1,4,4,1,4,1,3,1,4,1,3,4,4,4,4,4,4,1,1,1,4,4,1,1,4,4,2,4,4,1,1,2,1,1,2,1,1,3,2,1,1,1,1,1,4,4,3,3,3,1,1,1,4,3,1,2,4,3,1
2907,126310354,4,4,4,4,5,1,0,0,3,2,3,2,4,3,1,3,2,4,3,4,1,3,1,4,1,3,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,4,6,2,1,2,3,4,7,5,6,1,3,2,3,3,5,3,5,4,1,1,2,2,2,3,1,3,3,1,3,2,3,4,1,1,1,2,2,2,1,2,2,3,3,2,1,1,3,1,1,1,1,2,3,2,3,1,1,2,1,3,3,2,2,1,3,1,2,2,3,1,1,4,3,2
2908,245198179,3,3,3,2,2,0,0,1,3,1,3,2,4,3,1,4,2,4,3,4,3,2,1,3,4,3,1,1,1,4,1,2,0,0,4,0,1,3,3,2,0,3,1,1,5,6,1,1,1,6,2,4,1,1,4,1,1,5,1,2,1,1,4,1,3,4,4,1,4,1,1,4,4,4,3,3,3,3,3,4,1,3,3,2,3,4,4,1,1,4,1,1,1,4,1,4,1,4,1,1,1,1,4,4,1,4,4,1,1,1,4,4,1,1,4,2,2
2909,245216334,4,3,4,3,5,1,0,0,4,2,3,2,1,4,1,4,2,3,1,4,1,2,2,3,2,4,1,1,1,4,1,2,0,3,4,0,1,3,3,2,0,3,1,6,5,1,1,1,1,6,3,4,1,1,4,2,1,5,1,4,6,1,3,1,1,3,4,1,4,2,1,3,4,3,2,1,4,1,4,4,4,4,4,4,1,4,4,1,1,4,1,1,2,1,1,4,1,4,1,1,1,1,4,4,1,4,4,1,1,1,4,4,1,1,4,3,4
2910,245074299,5,5,5,5,5,1,0,1,3,1,1,2,2,1,3,2,2,1,3,4,1,2,2,3,1,3,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,2,3,6,1,2,1,2,1,5,5,1,2,4,3,2,5,2,5,5,1,2,3,3,4,4,1,3,4,4,4,4,3,3,1,2,1,4,4,1,4,3,2,3,2,3,2,3,4,4,4,1,3,2,3,1,4,1,2,1,1,4,3,1,4,3,1,1,1,2,4,1,1,4,3,2
2911,231381921,2,2,2.5,2.5,2,0,0,1,3,4,3,2,4,2,1,4,1,3,3,1,1,2,2,3,4,3,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,3,7,6,1,2,2,6,7,6,7,2,2,2,3,4,5,3,6,4,4,4,4,2,1,4,1,1,4,4,4,4,4,3,1,1,1,4,4,1,1,4,4,4,3,4,1,1,3,1,1,4,1,4,3,1,3,1,1,1,1,4,4,1,3,4,4,4,2,1,4,1,1,4,4,4
2912,245216965,2,2,3,3,3,0,1,0,2,4,3,2,1,3,1,2,2,3,3,4,1,4,2,3,2,4,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,4,1,1,7,1,4,4,1,7,1,1,4,4,4,4,5,7,7,4,1,2,3,3,2,3,3,1,3,1,4,4,4,4,1,2,1,1,2,1,1,3,2,3,4,2,2,3,4,2,3,4,1,4,1,2,4,1,1,2,1,4,3,3,4,2,2,4,4,1,2,4,2,3,2,4
2913,245177044,3,3,3,3,4,0,1,1,3,1,1,4,1,4,1,2,3,4,2,4,1,4,1,3,3,4,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,1,3,5,4,2,2,2,6,3,3,1,1,1,2,1,1,1,3,5,1,2,1,1,1,4,1,1,4,1,4,4,4,3,1,1,1,1,1,1,1,4,4,3,4,4,1,1,4,1,1,4,1,4,1,1,4,1,1,1,1,4,4,1,1,1,1,1,1,2,1,1,1,4,1,1
2914,128903057,3,3,3,3,5,0,1,1,1,4,1,2,2,4,1,2,2,4,3,4,2,3,1,4,1,3,1,1,1,4,1,2,0,4,4,0,1,3,3,2,1,3,2,3,5,1,2,3,3,8,6,7,1,3,2,2,3,5,2,6,5,1,4,3,4,1,4,1,3,1,4,4,2,1,3,2,3,1,1,4,1,1,2,1,3,3,4,1,1,3,1,1,1,3,2,2,1,4,2,1,1,1,3,4,1,1,2,3,1,1,4,3,1,2,3,2,1
2915,245181502,4,4,4.5,3.5,5,1,1,0,4,3,4,3,2,4,1,4,2,3,1,4,3,4,2,1,2,1,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,1,3,6,7,1,1,1,1,7,1,1,1,4,1,1,5,7,7,6,1,4,1,1,4,4,1,3,4,1,4,3,1,1,1,4,4,1,1,2,1,4,4,3,4,4,1,1,4,1,1,4,1,3,2,1,4,1,1,1,1,3,4,1,4,3,1,2,1,3,3,1,1,4,4,1
2916,124684371,4,4,4,4,5,1,0,1,3,2,1,2,1,3,3,2,1,4,2,4,3,2,2,3,2,1,1,1,0,0,1,2,0,4,4,0,1,3,3,2,0,3,2,3,3,3,1,3,1,7,1,5,1,3,4,2,3,5,3,3,3,1,4,1,1,3,4,1,4,4,1,3,4,3,2,1,2,2,4,3,4,3,3,4,3,4,4,1,1,3,1,1,4,1,2,2,1,4,1,1,2,1,4,3,1,4,3,2,1,1,2,4,1,1,3,3,2
2917,245180207,4,4,4,4,5,1,1,0,1,3,1,4,1,3,1,4,2,4,3,4,3,2,1,3,1,4,1,1,1,4,1,2,0,4,4,0,1,3,8,7,0,3,2,5,7,3,2,1,2,6,4,5,1,2,1,2,2,5,2,4,2,1,2,4,4,2,1,1,4,4,1,4,4,4,4,1,1,1,1,1,4,1,3,4,4,3,3,1,1,4,1,1,1,1,1,4,1,4,1,1,1,1,4,4,2,4,4,1,1,4,4,1,1,1,4,4,2
2918,245151050,3,3,3,3,4,0,1,1,3,2,3,2,4,3,1,3,2,4,4,2,1,4,2,3,2,4,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,1,3,3,2,2,1,2,1,1,2,1,2,6,3,2,1,3,4,4,1,2,3,3,2,4,1,4,3,2,4,3,4,2,3,3,3,4,3,1,1,2,2,3,4,2,1,3,4,1,3,2,1,2,1,2,4,1,1,1,1,3,4,4,2,1,3,1,3,1,3,2,1,3,3,3
2919,245199048,3,4,3,4,4,0,0,1,3,4,1,2,1,3,1,2,3,4,1,4,1,4,4,3,1,3,1,1,1,4,1,2,1,4,4,0,1,3,3,2,0,3,1,1,3,6,1,2,1,1,3,1,1,2,4,2,2,5,2,7,5,1,1,3,2,1,4,3,2,3,4,3,1,3,2,1,4,3,1,4,1,1,3,3,3,3,3,2,1,4,1,1,4,1,4,1,1,4,1,1,1,1,4,4,4,1,1,4,1,1,4,4,3,2,4,2,2
2920,125754409,3.5,3,3,3,4.5,0,0,1,3,1,3,2,1,2,4,2,2,4,3,1,1,4,1,4,1,4,1,1,1,4,1,2,0,4,4,0,5,3,3,2,0,3,1,3,5,1,2,1,1,7,5,7,1,1,4,1,2,5,1,5,1,1,4,1,1,4,4,1,4,4,1,4,4,4,4,1,1,1,4,4,4,4,4,4,2,4,4,1,1,4,1,1,1,4,1,4,1,4,1,1,1,1,4,4,1,4,4,1,1,1,4,4,1,1,4,3,1
2921,122673612,4,4,4,3,4,1,1,1,1,4,3,2,1,4,4,2,2,4,3,4,3,2,2,3,2,4,1,1,1,4,1,1,1,4,4,0,1,3,3,2,0,3,1,6,5,1,2,1,1,6,4,7,1,1,5,1,2,5,1,6,1,1,3,4,4,3,4,3,4,4,1,4,1,3,1,4,4,4,4,3,4,3,3,4,4,4,4,1,1,4,1,1,4,1,1,2,1,4,1,1,1,1,3,4,1,4,4,1,1,1,3,4,1,1,4,3,2
2922,245201801,4,3,4,3,5,1,0,0,3,4,3,4,1,4,1,2,2,1,3,4,1,4,1,4,2,4,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,2,4,3,5,1,3,3,1,3,1,1,2,2,2,2,1,7,3,4,1,3,2,2,3,3,2,4,3,2,3,3,3,4,1,1,1,3,3,3,3,2,2,3,3,4,1,2,3,2,2,2,3,2,3,2,3,2,2,2,2,3,3,3,3,3,2,2,2,3,3,1,2,3,3,3
2923,245146099,3,3,4,3,5,0,1,0,2,4,3,2,2,3,1,2,2,4,2,4,1,3,1,3,1,3,1,1,1,4,1,2,0,4,4,0,0,0,3,2,0,3,3,1,6,7,1,2,4,1,7,2,1,3,1,2,3,5,7,7,2,3,3,2,2,3,3,1,2,3,2,3,2,2,3,2,2,2,3,3,2,3,2,3,3,3,3,1,2,4,2,2,3,2,2,3,2,2,2,3,2,2,4,3,3,3,3,2,1,2,3,3,2,1,3,3,2
2924,245252844,2,3,3,3,3,0,0,0,3,4,3,4,2,1,4,2,2,4,2,4,1,4,2,3,1,2,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,4,2,5,7,1,4,4,1,7,1,1,4,4,3,4,5,7,7,2,1,2,2,2,3,4,1,4,4,4,3,4,3,2,2,3,3,1,1,1,1,4,3,1,4,4,1,1,4,1,1,3,1,3,2,1,4,1,1,2,1,4,4,4,3,3,2,1,2,4,4,2,1,4,3,3
2925,245221644,2,2,2,2,3,0,1,0,3,2,1,2,1,3,3,4,3,2,3,4,3,2,1,3,3,1,1,1,1,4,1,2,0,4,4,0,0,0,3,2,0,3,2,1,3,8,1,4,2,1,7,1,1,4,6,2,2,1,7,7,4,1,1,1,3,1,3,1,2,4,1,4,4,1,4,1,1,1,2,1,4,1,3,3,3,3,2,1,1,4,4,2,3,1,3,1,1,1,1,1,1,1,4,4,4,1,1,4,1,1,1,2,4,1,4,3,2
2926,245162224,5,5,5,4,5,1,0,1,3,2,3,2,1,3,1,2,2,4,3,4,1,2,2,1,2,4,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,2,1,5,7,1,1,2,1,7,1,1,2,4,2,2,1,2,7,4,1,4,1,1,4,4,1,3,3,2,3,4,4,2,1,1,2,1,3,1,1,4,3,3,4,4,1,1,4,1,1,2,1,1,3,2,4,1,1,1,1,4,4,1,4,3,1,1,1,4,4,1,1,4,3,2
2927,245042011,1,1,1,3,1,0,1,0,1,4,4,3,4,3,4,2,1,3,3,4,1,2,2,3,3,4,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,1,5,5,4,2,1,1,6,2,3,1,1,4,1,1,5,1,3,1,1,4,1,1,4,4,4,4,4,1,4,4,4,4,1,1,1,1,4,1,1,4,4,1,4,4,1,1,4,1,1,4,1,4,1,1,4,1,1,1,1,4,4,1,4,4,1,1,1,4,4,1,1,4,4,4
2928,245100030,3,3,3,3,4,0,1,1,3,4,3,4,1,2,1,3,2,4,3,4,1,2,2,4,1,3,0,3,5,4,1,1,0,4,4,0,1,3,3,2,0,3,2,7,6,1,2,1,2,1,6,7,1,2,4,2,2,5,2,6,4,2,2,2,3,4,3,1,4,3,1,3,3,3,2,2,3,2,4,4,3,4,3,2,3,2,3,2,2,4,2,1,1,4,2,2,1,4,1,1,2,2,3,3,1,2,2,2,2,2,4,3,2,1,3,3,2
2929,245231422,4,4,4,4,5,1,0,0,1,4,3,2,1,3,1,2,2,4,3,1,1,2,1,4,1,4,1,1,1,4,1,2,0,4,4,0,5,3,3,2,0,3,1,3,5,1,2,1,1,7,6,3,1,1,2,1,1,5,1,6,1,1,4,1,1,4,4,1,4,4,1,4,4,4,4,1,1,1,4,4,4,4,4,4,1,4,4,1,1,4,1,1,4,1,4,1,1,4,1,1,1,1,4,4,1,4,4,1,1,1,4,4,1,1,4,4,1
2930,245031089,4,4,4,4,5,1,0,1,3,2,3,2,4,3,1,2,2,4,2,4,1,4,1,4,2,4,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,2,3,5,4,3,2,2,5,2,3,1,2,4,2,2,5,3,3,3,1,3,2,2,3,4,1,4,4,4,3,4,4,3,2,2,2,4,4,4,4,3,3,3,4,4,1,1,4,1,1,1,3,1,4,1,4,1,1,1,1,4,4,1,3,3,2,1,1,4,4,1,2,4,2,2
2931,245127852,3,2,4,4,2,0,1,1,2,4,3,2,2,3,1,2,2,4,3,4,1,2,1,4,3,4,0,0,7,4,0,4,1,4,0,8,0,8,0,9,5,3,3,3,1,3,3,2,3,7,4,5,1,3,2,2,2,5,3,4,5,1,3,2,3,2,4,1,4,3,2,3,3,3,2,3,3,2,1,3,1,1,3,4,1,1,4,1,1,2,1,1,2,2,2,3,1,3,1,1,2,1,4,3,2,3,3,2,1,2,3,3,2,1,1,3,1
2932,241882732,4,4,1,3,1,0,0,0,3,1,3,2,1,2,1,4,2,4,2,4,1,3,1,3,1,3,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,2,4,5,4,2,1,2,6,2,5,2,1,3,2,2,5,2,4,6,1,4,1,1,4,4,1,4,4,1,4,4,4,4,1,1,1,4,4,4,4,4,3,2,4,4,1,1,4,1,1,1,4,1,4,1,4,1,1,1,1,4,4,1,4,4,1,1,1,2,4,1,1,4,4,1
2933,245124312,4,3,5,4,5,1,0,0,3,1,1,2,1,4,1,2,2,3,2,4,3,2,2,3,2,4,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,3,3,3,6,1,4,3,1,1,2,2,3,4,2,3,5,3,1,1,1,3,2,2,3,3,1,4,3,2,3,1,1,3,2,2,2,4,4,4,4,3,4,3,4,3,1,1,4,1,1,3,2,2,3,1,4,1,1,1,1,4,4,1,4,3,2,3,1,2,4,1,1,4,3,1
2934,245166173,3,3,3,3,4,0,1,1,3,1,4,1,2,3,1,2,2,4,1,4,1,4,2,3,2,4,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,5,4,3,7,1,4,3,1,7,1,1,2,1,4,4,2,7,7,4,1,1,4,4,1,4,1,2,2,1,4,4,4,1,3,3,3,1,1,1,1,3,2,4,3,4,1,1,4,4,1,4,1,4,1,1,4,1,1,2,1,4,4,4,1,1,4,2,1,3,3,3,1,4,3,1
2935,244262660,3,3,3,3,4,0,0,0,3,2,3,2,1,2,3,1,2,3,3,4,1,4,1,3,2,3,2,0,1,4,1,2,0,4,4,0,1,3,3,2,0,3,3,1,2,6,1,2,2,1,1,1,1,1,4,2,2,1,2,1,4,1,4,1,1,3,4,1,4,4,1,3,4,4,4,1,1,1,4,4,4,4,4,4,2,4,4,1,1,4,1,1,3,1,3,1,1,4,1,1,1,1,4,4,1,4,4,1,3,1,2,3,1,1,4,3,2
2936,245184969,3,2,2,3,2,0,0,1,3,2,3,2,1,2,1,2,2,4,2,4,1,2,2,3,2,3,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,3,3,4,4,1,3,2,6,4,4,1,2,6,3,3,1,3,3,4,2,3,2,3,3,4,2,3,2,2,3,1,1,2,3,3,3,3,3,3,4,3,2,2,4,4,1,2,4,1,1,2,2,2,3,1,4,1,1,2,2,3,3,2,3,3,3,1,2,3,3,2,2,2,2,3
2937,245177006,3,3,3,2,4,0,1,0,2,1,4,1,1,3,1,2,2,4,3,4,1,4,1,4,2,4,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,2,1,4,7,1,2,1,1,7,2,1,2,2,3,2,5,2,7,1,1,4,4,4,4,4,1,4,4,4,4,4,4,1,3,4,2,1,1,4,1,4,4,1,4,4,1,1,4,1,1,4,1,2,2,1,4,1,1,1,1,4,3,1,4,4,1,1,1,1,4,1,1,4,2,1
2938,245048457,2,2,2,2,2,0,0,0,2,4,3,2,1,3,1,2,2,4,3,1,1,2,1,4,2,4,2,0,0,0,1,1,1,4,4,0,5,3,3,2,0,4,3,5,3,5,2,3,2,1,3,1,1,3,3,4,3,2,3,3,2,1,2,3,3,2,3,3,3,3,2,3,3,2,2,3,3,3,2,2,1,1,3,2,3,4,3,1,2,3,1,1,4,1,3,2,1,4,1,1,2,2,3,2,3,2,2,3,1,1,4,4,1,1,3,3,3
2939,245102988,4,4,3,4,4,1,0,0,2,4,3,2,1,3,1,2,2,4,2,4,1,4,1,4,2,3,1,1,1,4,1,1,0,4,4,0,1,3,3,2,0,3,3,1,5,6,2,1,4,5,2,3,1,2,4,2,2,5,2,2,2,1,3,2,2,4,4,1,3,4,2,4,1,2,2,4,4,3,3,4,4,4,3,1,4,4,3,1,2,2,1,1,2,3,2,2,2,4,1,1,2,3,4,4,2,4,3,3,2,2,1,4,1,1,3,3,4
2940,245169475,2,2,3,3,4,0,0,0,2,4,3,1,4,3,1,2,2,3,1,4,1,4,1,4,2,3,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,2,2,3,1,2,2,2,1,5,1,1,2,6,3,2,2,4,5,4,1,2,1,2,1,4,1,4,2,1,3,2,4,3,2,2,1,1,4,1,4,2,3,3,2,4,1,1,4,1,1,1,4,1,3,1,4,1,1,4,1,3,4,1,4,2,1,1,2,1,3,1,1,4,3,3
2941,240991850,4,4,4,4,5,1,0,0,3,2,4,1,1,3,3,2,1,4,3,4,1,2,2,4,4,3,1,0,1,4,1,2,0,4,4,0,1,3,3,2,0,3,2,3,5,2,2,1,4,7,4,5,1,4,2,3,2,5,3,4,3,3,3,2,2,3,3,3,3,3,2,3,4,4,1,1,1,1,4,4,4,4,3,2,3,3,2,1,2,3,1,2,2,3,2,3,2,4,1,1,1,1,4,4,2,3,3,2,2,2,3,3,2,2,3,3,2
2942,245118724,3,3,3,2,4,0,0,0,4,2,3,1,1,4,4,2,1,4,3,4,1,3,4,1,4,3,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,3,1,5,7,2,1,3,1,7,1,1,1,4,2,2,5,1,7,5,1,4,1,1,4,4,4,4,4,1,4,4,4,4,1,1,1,4,4,4,4,4,2,2,4,4,2,1,4,1,1,1,4,1,4,1,4,1,1,1,1,4,4,1,4,4,1,1,1,4,4,2,1,4,4,1
2943,245226963,2,3,3,3,4,0,1,0,2,3,3,2,3,1,1,2,2,3,3,2,1,2,2,4,2,1,1,1,0,9,0,4,0,9,0,1,0,1,0,0,0,2,5,3,6,7,1,4,5,1,7,1,1,4,3,5,4,2,7,7,3,1,1,3,3,1,3,1,3,1,2,2,1,1,1,3,4,3,2,2,1,2,3,1,3,3,2,2,1,3,1,1,1,2,3,3,1,3,2,2,3,3,3,1,3,1,1,3,2,2,1,1,2,1,2,2,2
